Date,Open,High,Low,Close,Adj Close,Volume
2015-04-07,127.639999,128.119995,125.980003,126.010002,126.010002,35012300
2015-04-08,125.849998,126.400002,124.970001,125.599998,125.599998,37329200
2015-04-09,125.849998,126.580002,124.660004,126.559998,126.559998,32484000
2015-04-10,125.949997,127.209999,125.260002,127.099998,127.099998,40188000
2015-04-13,128.369995,128.570007,126.610001,126.849998,126.849998,36365100
2015-04-14,127.000000,127.290001,125.910004,126.300003,126.300003,25524600
2015-04-15,126.410004,127.129997,126.010002,126.779999,126.779999,28970400
2015-04-16,126.279999,127.099998,126.110001,126.169998,126.169998,28369000
2015-04-17,125.550003,126.139999,124.459999,124.750000,124.750000,51957000
2015-04-20,125.570000,128.119995,125.169998,127.599998,127.599998,47054300
2015-04-21,128.100006,128.199997,126.669998,126.910004,126.910004,32435100
2015-04-22,126.989998,128.869995,126.320000,128.619995,128.619995,37654500
2015-04-23,128.300003,130.419998,128.139999,129.669998,129.669998,45770900
2015-04-24,130.490005,130.630005,129.229996,130.279999,130.279999,44525900
2015-04-27,132.309998,133.130005,131.149994,132.649994,132.649994,96954200
2015-04-28,134.460007,134.539993,129.570007,130.559998,130.559998,118924000
2015-04-29,130.160004,131.589996,128.300003,128.639999,128.639999,63386100
2015-04-30,128.639999,128.639999,124.580002,125.150002,125.150002,83195400
2015-05-01,126.099998,130.130005,125.300003,128.949997,128.949997,58512600
2015-05-04,129.500000,130.570007,128.259995,128.699997,128.699997,50988300
2015-05-05,128.149994,128.449997,125.779999,125.800003,125.800003,49271400
2015-05-06,126.559998,126.750000,123.360001,125.010002,125.010002,72141000
2015-05-07,124.769997,126.080002,124.019997,125.260002,125.260002,43940900
2015-05-08,126.680000,127.620003,126.110001,127.620003,127.620003,55550400
2015-05-11,127.389999,127.559998,125.629997,126.320000,126.320000,42035800
2015-05-12,125.599998,126.879997,124.820000,125.870003,125.870003,48160000
2015-05-13,126.150002,127.190002,125.870003,126.010002,126.010002,34694200
2015-05-14,127.410004,128.949997,127.160004,128.949997,128.949997,45203500
2015-05-15,129.070007,129.490005,128.210007,128.770004,128.770004,38208000
2015-05-18,128.380005,130.720001,128.360001,130.190002,130.190002,50882900
2015-05-19,130.690002,130.880005,129.639999,130.070007,130.070007,44633200
2015-05-20,130.000000,130.979996,129.339996,130.059998,130.059998,36454900
2015-05-21,130.070007,131.630005,129.830002,131.389999,131.389999,39730400
2015-05-22,131.600006,132.970001,131.399994,132.539993,132.539993,45596000
2015-05-26,132.600006,132.910004,129.119995,129.619995,129.619995,70697600
2015-05-27,130.339996,132.259995,130.050003,132.039993,132.039993,45833200
2015-05-28,131.860001,131.949997,131.100006,131.779999,131.779999,30733300
2015-05-29,131.229996,131.449997,129.899994,130.279999,130.279999,50884500
2015-06-01,130.279999,131.389999,130.050003,130.539993,130.539993,32112800
2015-06-02,129.860001,130.660004,129.320007,129.960007,129.960007,33667600
2015-06-03,130.660004,130.940002,129.899994,130.119995,130.119995,30889400
2015-06-04,129.580002,130.580002,128.910004,129.360001,129.360001,38450100
2015-06-05,129.500000,129.690002,128.360001,128.649994,128.649994,35626800
2015-06-08,128.899994,129.210007,126.830002,127.800003,127.800003,52674800
2015-06-09,126.699997,128.080002,125.620003,127.419998,127.419998,56075400
2015-06-10,127.919998,129.339996,127.849998,128.880005,128.880005,39087300
2015-06-11,129.179993,130.179993,128.479996,128.589996,128.589996,35390900
2015-06-12,128.190002,128.330002,127.110001,127.169998,127.169998,36886200
2015-06-15,126.099998,127.239998,125.709999,126.919998,126.919998,43988900
2015-06-16,127.029999,127.849998,126.370003,127.599998,127.599998,31494100
2015-06-17,127.720001,127.879997,126.739998,127.300003,127.300003,32918100
2015-06-18,127.230003,128.309998,127.220001,127.879997,127.879997,35407200
2015-06-19,127.709999,127.820000,126.400002,126.599998,126.599998,54716900
2015-06-22,127.489998,128.059998,127.080002,127.610001,127.610001,34039300
2015-06-23,127.480003,127.610001,126.879997,127.029999,127.029999,30268900
2015-06-24,127.209999,129.800003,127.120003,128.110001,128.110001,55280900
2015-06-25,128.860001,129.199997,127.500000,127.500000,127.500000,31938100
2015-06-26,127.669998,127.989998,126.510002,126.750000,126.750000,44066800
2015-06-29,125.459999,126.470001,124.480003,124.529999,124.529999,49161400
2015-06-30,125.570000,126.120003,124.860001,125.430000,125.430000,44370700
2015-07-01,126.900002,126.940002,125.989998,126.599998,126.599998,30238800
2015-07-02,126.430000,126.690002,125.769997,126.440002,126.440002,27211000
2015-07-06,124.940002,126.230003,124.849998,126.000000,126.000000,28060400
2015-07-07,125.889999,126.150002,123.769997,125.690002,125.690002,46946800
2015-07-08,124.480003,124.639999,122.540001,122.570000,122.570000,60761600
2015-07-09,123.849998,124.059998,119.220001,120.070000,120.070000,77821600
2015-07-10,121.940002,123.849998,121.209999,123.279999,123.279999,61354500
2015-07-13,125.029999,125.760002,124.320000,125.660004,125.660004,41440500
2015-07-14,126.040001,126.370003,125.040001,125.610001,125.610001,31768100
2015-07-15,125.720001,127.150002,125.580002,126.820000,126.820000,33649200
2015-07-16,127.739998,128.570007,127.349998,128.509995,128.509995,36222400
2015-07-17,129.080002,129.619995,128.309998,129.619995,129.619995,46164700
2015-07-20,130.970001,132.970001,130.699997,132.070007,132.070007,58900200
2015-07-21,132.850006,132.919998,130.320007,130.750000,130.750000,76756400
2015-07-22,121.989998,125.500000,121.989998,125.220001,125.220001,115450600
2015-07-23,126.199997,127.089996,125.059998,125.160004,125.160004,50999500
2015-07-24,125.320000,125.739998,123.900002,124.500000,124.500000,42162300
2015-07-27,123.089996,123.610001,122.120003,122.769997,122.769997,44455500
2015-07-28,123.379997,123.910004,122.550003,123.379997,123.379997,33618100
2015-07-29,123.150002,123.500000,122.269997,122.989998,122.989998,37011700
2015-07-30,122.320000,122.570000,121.709999,122.370003,122.370003,33628300
2015-07-31,122.599998,122.639999,120.910004,121.300003,121.300003,42885000
2015-08-03,121.500000,122.570000,117.519997,118.440002,118.440002,69976000
2015-08-04,117.419998,117.699997,113.250000,114.639999,114.639999,124138600
2015-08-05,112.949997,117.440002,112.099998,115.400002,115.400002,99312600
2015-08-06,115.970001,116.500000,114.120003,115.129997,115.129997,52903000
2015-08-07,114.580002,116.250000,114.500000,115.519997,115.519997,38670400
2015-08-10,116.529999,119.989998,116.529999,119.720001,119.720001,54951600
2015-08-11,117.809998,118.180000,113.330002,113.489998,113.489998,97082800
2015-08-12,112.529999,115.419998,109.629997,115.239998,115.239998,101217500
2015-08-13,116.040001,116.400002,114.540001,115.150002,115.150002,48535800
2015-08-14,114.320000,116.309998,114.010002,115.959999,115.959999,42929500
2015-08-17,116.040001,117.650002,115.500000,117.160004,117.160004,40884700
2015-08-18,116.430000,117.440002,116.010002,116.500000,116.500000,34560700
2015-08-19,116.099998,116.519997,114.680000,115.010002,115.010002,47445700
2015-08-20,114.080002,114.349998,111.629997,112.650002,112.650002,68501600
2015-08-21,110.430000,111.900002,105.650002,105.760002,105.760002,128275500
2015-08-24,94.870003,108.800003,92.000000,103.120003,103.120003,162206300
2015-08-25,111.110001,111.110001,103.500000,103.739998,103.739998,103601600
2015-08-26,107.089996,109.889999,105.050003,109.690002,109.690002,96774600
2015-08-27,112.230003,113.239998,110.019997,112.919998,112.919998,84616100
2015-08-28,112.169998,113.309998,111.540001,113.290001,113.290001,53164400
2015-08-31,112.029999,114.529999,112.000000,112.760002,112.760002,56229300
2015-09-01,110.150002,111.879997,107.360001,107.720001,107.720001,76845900
2015-09-02,110.230003,112.339996,109.129997,112.339996,112.339996,61888800
2015-09-03,112.489998,112.779999,110.040001,110.370003,110.370003,53233900
2015-09-04,108.970001,110.449997,108.510002,109.269997,109.269997,49996300
2015-09-08,111.750000,112.559998,110.320000,112.309998,112.309998,54843600
2015-09-09,113.760002,114.019997,109.769997,110.150002,110.150002,85010800
2015-09-10,110.269997,113.279999,109.900002,112.570000,112.570000,62892800
2015-09-11,111.790001,114.209999,111.760002,114.209999,114.209999,49915500
2015-09-14,116.580002,116.889999,114.860001,115.309998,115.309998,58363400
2015-09-15,115.930000,116.529999,114.419998,116.279999,116.279999,43341200
2015-09-16,116.250000,116.540001,115.440002,116.410004,116.410004,37173500
2015-09-17,115.660004,116.489998,113.720001,113.919998,113.919998,64112600
2015-09-18,112.209999,114.300003,111.870003,113.449997,113.449997,74285300
2015-09-21,113.669998,115.370003,113.660004,115.209999,115.209999,50222000
2015-09-22,113.379997,114.180000,112.519997,113.400002,113.400002,50346200
2015-09-23,113.629997,114.720001,113.300003,114.320000,114.320000,35756700
2015-09-24,113.250000,115.500000,112.370003,115.000000,115.000000,50219500
2015-09-25,116.440002,116.690002,114.019997,114.709999,114.709999,56151900
2015-09-28,113.849998,114.570000,112.440002,112.440002,112.440002,52109000
2015-09-29,112.830002,113.510002,107.860001,109.059998,109.059998,73365400
2015-09-30,110.169998,111.540001,108.730003,110.300003,110.300003,66473000
2015-10-01,109.070000,109.620003,107.309998,109.580002,109.580002,63929100
2015-10-02,108.010002,111.010002,107.550003,110.379997,110.379997,58019800
2015-10-05,109.879997,111.370003,109.070000,110.779999,110.779999,52064700
2015-10-06,110.629997,111.739998,109.769997,111.309998,111.309998,48196800
2015-10-07,111.739998,111.769997,109.410004,110.779999,110.779999,46765600
2015-10-08,110.190002,110.190002,108.209999,109.500000,109.500000,61979600
2015-10-09,110.000000,112.279999,109.489998,112.120003,112.120003,52766100
2015-10-12,112.730003,112.750000,111.440002,111.599998,111.599998,30467200
2015-10-13,110.820000,112.449997,110.680000,111.790001,111.790001,33049300
2015-10-14,111.290001,111.519997,109.559998,110.209999,110.209999,44462400
2015-10-15,110.930000,112.099998,110.489998,111.860001,111.860001,37673500
2015-10-16,111.779999,112.000000,110.529999,111.040001,111.040001,39232600
2015-10-19,110.800003,111.750000,110.110001,111.730003,111.730003,29759200
2015-10-20,111.339996,114.169998,110.820000,113.769997,113.769997,48778800
2015-10-21,114.000000,115.580002,113.699997,113.760002,113.760002,41795200
2015-10-22,114.330002,115.500000,114.099998,115.500000,115.500000,41654100
2015-10-23,116.699997,119.230003,116.330002,119.080002,119.080002,59366900
2015-10-26,118.080002,118.129997,114.919998,115.279999,115.279999,66333800
2015-10-27,115.400002,116.540001,113.989998,114.550003,114.550003,69884400
2015-10-28,116.930000,119.300003,116.059998,119.269997,119.269997,85551400
2015-10-29,118.699997,120.690002,118.269997,120.529999,120.529999,51227300
2015-10-30,120.989998,121.220001,119.449997,119.500000,119.500000,49365300
2015-11-02,120.800003,121.360001,119.610001,121.180000,121.180000,32203300
2015-11-03,120.790001,123.489998,120.699997,122.570000,122.570000,45519000
2015-11-04,123.129997,123.820000,121.620003,122.000000,122.000000,44886100
2015-11-05,121.849998,122.690002,120.180000,120.919998,120.919998,39552700
2015-11-06,121.110001,121.809998,120.620003,121.059998,121.059998,33042300
2015-11-09,120.959999,121.809998,120.050003,120.570000,120.570000,33871400
2015-11-10,116.900002,118.070000,116.059998,116.769997,116.769997,59127900
2015-11-11,116.370003,117.419998,115.209999,116.110001,116.110001,45218000
2015-11-12,116.260002,116.820000,115.650002,115.720001,115.720001,32525600
2015-11-13,115.199997,115.570000,112.269997,112.339996,112.339996,45812400
2015-11-16,111.379997,114.239998,111.000000,114.180000,114.180000,38106700
2015-11-17,114.919998,115.050003,113.320000,113.690002,113.690002,27616900
2015-11-18,115.760002,117.489998,115.500000,117.290001,117.290001,46674700
2015-11-19,117.639999,119.750000,116.760002,118.779999,118.779999,43295800
2015-11-20,119.199997,119.919998,118.849998,119.300003,119.300003,34287100
2015-11-23,119.269997,119.730003,117.339996,117.750000,117.750000,32482500
2015-11-24,117.330002,119.349998,117.120003,118.879997,118.879997,42803200
2015-11-25,119.209999,119.230003,117.919998,118.029999,118.029999,21388300
2015-11-27,118.290001,118.410004,117.599998,117.809998,117.809998,13046400
2015-11-30,117.989998,119.410004,117.750000,118.300003,118.300003,39180300
2015-12-01,118.750000,118.809998,116.860001,117.339996,117.339996,34852400
2015-12-02,117.339996,118.110001,116.080002,116.279999,116.279999,33386600
2015-12-03,116.550003,116.790001,114.220001,115.199997,115.199997,41569500
2015-12-04,115.290001,119.250000,115.110001,119.029999,119.029999,57777000
2015-12-07,118.980003,119.860001,117.809998,118.279999,118.279999,32084200
2015-12-08,117.519997,118.599998,116.860001,118.230003,118.230003,34309500
2015-12-09,117.639999,117.690002,115.080002,115.620003,115.620003,46361400
2015-12-10,116.040001,116.940002,115.510002,116.169998,116.169998,29104200
2015-12-11,115.190002,115.389999,112.849998,113.180000,113.180000,46886200
2015-12-14,112.180000,112.680000,109.790001,112.480003,112.480003,64318700
2015-12-15,111.940002,112.800003,110.349998,110.489998,110.489998,53323100
2015-12-16,111.070000,111.989998,108.800003,111.339996,111.339996,56238500
2015-12-17,112.019997,112.250000,108.980003,108.980003,108.980003,44772800
2015-12-18,108.910004,109.519997,105.809998,106.029999,106.029999,96453300
2015-12-21,107.279999,107.370003,105.570000,107.330002,107.330002,47590600
2015-12-22,107.400002,107.720001,106.449997,107.230003,107.230003,32789400
2015-12-23,107.269997,108.849998,107.199997,108.610001,108.610001,32657400
2015-12-24,109.000000,109.000000,107.949997,108.029999,108.029999,13570400
2015-12-28,107.589996,107.690002,106.180000,106.820000,106.820000,26704200
2015-12-29,106.959999,109.430000,106.860001,108.739998,108.739998,30931200
2015-12-30,108.580002,108.699997,107.180000,107.320000,107.320000,25213800
2015-12-31,107.010002,107.029999,104.820000,105.260002,105.260002,40635300
2016-01-04,102.610001,105.370003,102.000000,105.349998,105.349998,67649400
2016-01-05,105.750000,105.849998,102.410004,102.709999,102.709999,55791000
2016-01-06,100.559998,102.370003,99.870003,100.699997,100.699997,68457400
2016-01-07,98.680000,100.129997,96.430000,96.449997,96.449997,81094400
2016-01-08,98.550003,99.110001,96.760002,96.959999,96.959999,70798000
2016-01-11,98.970001,99.059998,97.339996,98.529999,98.529999,49739400
2016-01-12,100.550003,100.690002,98.839996,99.959999,99.959999,49154200
2016-01-13,100.320000,101.190002,97.300003,97.389999,97.389999,62439600
2016-01-14,97.959999,100.480003,95.739998,99.519997,99.519997,63170100
2016-01-15,96.199997,97.709999,95.360001,97.129997,97.129997,79010000
2016-01-19,98.410004,98.650002,95.500000,96.660004,96.660004,53087700
2016-01-20,95.099998,98.190002,93.419998,96.790001,96.790001,72334400
2016-01-21,97.059998,97.879997,94.940002,96.300003,96.300003,52161500
2016-01-22,98.629997,101.459999,98.370003,101.419998,101.419998,65800500
2016-01-25,101.519997,101.529999,99.209999,99.440002,99.440002,51794500
2016-01-26,99.930000,100.879997,98.070000,99.989998,99.989998,75077000
2016-01-27,96.040001,96.629997,93.339996,93.419998,93.419998,133369700
2016-01-28,93.790001,94.519997,92.389999,94.089996,94.089996,55678800
2016-01-29,94.790001,97.339996,94.349998,97.339996,97.339996,64416500
2016-02-01,96.470001,96.709999,95.400002,96.430000,96.430000,40943500
2016-02-02,95.419998,96.040001,94.279999,94.480003,94.480003,37357200
2016-02-03,95.000000,96.839996,94.080002,96.349998,96.349998,45964300
2016-02-04,95.860001,97.330002,95.190002,96.599998,96.599998,46471700
2016-02-05,96.519997,96.919998,93.690002,94.019997,94.019997,46418100
2016-02-08,93.129997,95.699997,93.040001,95.010002,95.010002,54021400
2016-02-09,94.290001,95.940002,93.930000,94.989998,94.989998,44331200
2016-02-10,95.919998,96.349998,94.099998,94.269997,94.269997,42343600
2016-02-11,93.790001,94.720001,92.589996,93.699997,93.699997,50074700
2016-02-12,94.190002,94.500000,93.010002,93.989998,93.989998,40351400
2016-02-16,95.019997,96.849998,94.610001,96.639999,96.639999,49057900
2016-02-17,96.669998,98.209999,96.150002,98.120003,98.120003,44863200
2016-02-18,98.839996,98.889999,96.089996,96.260002,96.260002,39021000
2016-02-19,96.000000,96.760002,95.800003,96.040001,96.040001,35374200
2016-02-22,96.309998,96.900002,95.919998,96.879997,96.879997,34280800
2016-02-23,96.400002,96.500000,94.550003,94.690002,94.690002,31942600
2016-02-24,93.980003,96.379997,93.320000,96.099998,96.099998,36255700
2016-02-25,96.050003,96.760002,95.250000,96.760002,96.760002,27582700
2016-02-26,97.199997,98.019997,96.580002,96.910004,96.910004,28991100
2016-02-29,96.860001,98.230003,96.650002,96.690002,96.690002,35216300
2016-03-01,97.650002,100.769997,97.419998,100.529999,100.529999,50407100
2016-03-02,100.510002,100.889999,99.639999,100.750000,100.750000,33169600
2016-03-03,100.580002,101.709999,100.449997,101.500000,101.500000,36955700
2016-03-04,102.370003,103.750000,101.370003,103.010002,103.010002,46055100
2016-03-07,102.389999,102.830002,100.959999,101.870003,101.870003,35828900
2016-03-08,100.779999,101.760002,100.400002,101.029999,101.029999,31561900
2016-03-09,101.309998,101.580002,100.269997,101.120003,101.120003,27201700
2016-03-10,101.410004,102.239998,100.150002,101.169998,101.169998,33513600
2016-03-11,102.239998,102.279999,101.500000,102.260002,102.260002,27408200
2016-03-14,101.910004,102.910004,101.779999,102.519997,102.519997,25076100
2016-03-15,103.959999,105.180000,103.849998,104.580002,104.580002,40067700
2016-03-16,104.610001,106.309998,104.589996,105.970001,105.970001,38303500
2016-03-17,105.519997,106.470001,104.959999,105.800003,105.800003,34420700
2016-03-18,106.339996,106.500000,105.190002,105.919998,105.919998,44205200
2016-03-21,105.930000,107.650002,105.139999,105.910004,105.910004,35502700
2016-03-22,105.250000,107.290001,105.209999,106.720001,106.720001,32444400
2016-03-23,106.480003,107.070000,105.900002,106.129997,106.129997,25703500
2016-03-24,105.470001,106.250000,104.889999,105.669998,105.669998,26133000
2016-03-28,106.000000,106.190002,105.059998,105.190002,105.190002,19411400
2016-03-29,104.889999,107.790001,104.879997,107.680000,107.680000,31190100
2016-03-30,108.650002,110.419998,108.599998,109.559998,109.559998,45601100
2016-03-31,109.720001,109.900002,108.879997,108.989998,108.989998,25888400
2016-04-01,108.779999,110.000000,108.199997,109.989998,109.989998,25874000
2016-04-04,110.419998,112.190002,110.269997,111.120003,111.120003,37356200
2016-04-05,109.510002,110.730003,109.419998,109.809998,109.809998,26578700
2016-04-06,110.230003,110.980003,109.199997,110.959999,110.959999,26404100
2016-04-07,109.949997,110.419998,108.120003,108.540001,108.540001,31801900
2016-04-08,108.910004,109.769997,108.169998,108.660004,108.660004,23581700
2016-04-11,108.970001,110.610001,108.830002,109.019997,109.019997,29407500
2016-04-12,109.339996,110.500000,108.660004,110.440002,110.440002,27232300
2016-04-13,110.800003,112.339996,110.800003,112.040001,112.040001,33257300
2016-04-14,111.620003,112.389999,111.330002,112.099998,112.099998,25473900
2016-04-15,112.110001,112.300003,109.730003,109.849998,109.849998,46939000
2016-04-18,108.889999,108.949997,106.940002,107.480003,107.480003,60834000
2016-04-19,107.879997,108.000000,106.230003,106.910004,106.910004,32384900
2016-04-20,106.639999,108.089996,106.059998,107.129997,107.129997,30611000
2016-04-21,106.930000,106.930000,105.519997,105.970001,105.970001,31552500
2016-04-22,105.010002,106.480003,104.620003,105.680000,105.680000,33683100
2016-04-25,105.000000,105.650002,104.510002,105.080002,105.080002,28031600
2016-04-26,103.910004,105.300003,103.910004,104.349998,104.349998,56016200
2016-04-27,96.000000,98.709999,95.680000,97.820000,97.820000,114602100
2016-04-28,97.610001,97.879997,94.250000,94.830002,94.830002,82242700
2016-04-29,93.989998,94.720001,92.510002,93.739998,93.739998,68531500
2016-05-02,93.970001,94.080002,92.400002,93.639999,93.639999,48160100
2016-05-03,94.199997,95.739998,93.680000,95.180000,95.180000,56831300
2016-05-04,95.199997,95.900002,93.820000,94.190002,94.190002,41025500
2016-05-05,94.000000,94.070000,92.680000,93.239998,93.239998,35890500
2016-05-06,93.370003,93.449997,91.849998,92.720001,92.720001,43458200
2016-05-09,93.000000,93.769997,92.589996,92.790001,92.790001,32936400
2016-05-10,93.330002,93.570000,92.110001,93.419998,93.419998,33686800
2016-05-11,93.480003,93.570000,92.459999,92.510002,92.510002,28719100
2016-05-12,92.720001,92.779999,89.470001,90.339996,90.339996,76314700
2016-05-13,90.000000,91.669998,90.000000,90.519997,90.519997,44392800
2016-05-16,92.389999,94.389999,91.650002,93.879997,93.879997,61259800
2016-05-17,94.550003,94.699997,93.010002,93.489998,93.489998,46916900
2016-05-18,94.160004,95.209999,93.889999,94.559998,94.559998,42062400
2016-05-19,94.639999,94.639999,93.570000,94.199997,94.199997,30442100
2016-05-20,94.639999,95.430000,94.519997,95.220001,95.220001,32026000
2016-05-23,95.870003,97.190002,95.669998,96.430000,96.430000,38018600
2016-05-24,97.220001,98.089996,96.839996,97.900002,97.900002,35140200
2016-05-25,98.669998,99.739998,98.110001,99.620003,99.620003,38168800
2016-05-26,99.680000,100.730003,98.639999,100.410004,100.410004,56331200
2016-05-27,99.440002,100.470001,99.250000,100.349998,100.349998,36229500
2016-05-31,99.599998,100.400002,98.820000,99.860001,99.860001,42307200
2016-06-01,99.019997,99.540001,98.330002,98.459999,98.459999,29173300
2016-06-02,97.599998,97.839996,96.629997,97.720001,97.720001,40191600
2016-06-03,97.790001,98.269997,97.449997,97.919998,97.919998,28062900
2016-06-06,97.989998,101.889999,97.550003,98.629997,98.629997,23292500
2016-06-07,99.250000,99.870003,98.959999,99.029999,99.029999,22409500
2016-06-08,99.019997,99.559998,98.680000,98.940002,98.940002,20848100
2016-06-09,98.500000,99.989998,98.459999,99.650002,99.650002,26601400
2016-06-10,98.529999,99.349998,98.480003,98.830002,98.830002,31712900
2016-06-13,98.690002,99.120003,97.099998,97.339996,97.339996,38020500
2016-06-14,97.320000,98.480003,96.750000,97.459999,97.459999,31931900
2016-06-15,97.820000,98.410004,97.029999,97.139999,97.139999,29445200
2016-06-16,96.449997,97.750000,96.070000,97.550003,97.550003,31326800
2016-06-17,96.620003,96.650002,95.300003,95.330002,95.330002,61008200
2016-06-20,96.000000,96.570000,95.029999,95.099998,95.099998,34411900
2016-06-21,94.940002,96.349998,94.680000,95.910004,95.910004,35546400
2016-06-22,96.250000,96.889999,95.349998,95.550003,95.550003,29219100
2016-06-23,95.940002,96.290001,95.250000,96.099998,96.099998,32240200
2016-06-24,92.910004,94.660004,92.650002,93.400002,93.400002,75311400
2016-06-27,93.000000,93.050003,91.500000,92.040001,92.040001,45489600
2016-06-28,92.900002,93.660004,92.139999,93.589996,93.589996,40444900
2016-06-29,93.970001,94.550003,93.629997,94.400002,94.400002,36531000
2016-06-30,94.440002,95.769997,94.300003,95.599998,95.599998,35836400
2016-07-01,95.489998,96.470001,95.330002,95.889999,95.889999,26026500
2016-07-05,95.389999,95.400002,94.459999,94.989998,94.989998,27705200
2016-07-06,94.599998,95.660004,94.370003,95.529999,95.529999,30949100
2016-07-07,95.699997,96.500000,95.620003,95.940002,95.940002,25139600
2016-07-08,96.489998,96.889999,96.050003,96.680000,96.680000,28912100
2016-07-11,96.750000,97.650002,96.730003,96.980003,96.980003,23794900
2016-07-12,97.169998,97.699997,97.120003,97.419998,97.419998,24167500
2016-07-13,97.410004,97.669998,96.839996,96.870003,96.870003,25892200
2016-07-14,97.389999,98.989998,97.320000,98.790001,98.790001,38919000
2016-07-15,98.919998,99.300003,98.500000,98.779999,98.779999,30137000
